codigo_ibge,ano,turno,data_eleicao,cargo,aptos,secoes,comparecimento,abstencoes,votos_validos,votos_brancos,votos_nulos,votos_nominais,votos_legenda
4204004,2010,1,2010-10-03,governador,6787,21,5841,946,5228,284,329,5228,0
4204004,2010,1,2010-10-03,presidente,6787,21,5841,946,5427,183,231,5427,0
4204004,2010,1,2010-10-03,senador,6787,21,5841,946,9550,1166,966,9550,0
4204103,2010,1,2010-10-03,deputado estadual,3868,18,3439,429,3251,135,53,2953,298
4204103,2010,1,2010-10-03,deputado federal,3868,18,3439,429,3237,154,48,3019,218
4204103,2010,1,2010-10-03,governador,3868,18,3439,429,3136,118,185,3136,0
4204103,2010,1,2010-10-03,presidente,3868,18,3439,429,3211,84,144,3211,0
4204103,2010,1,2010-10-03,senador,3868,18,3439,429,5939,461,478,5939,0
4204152,2010,1,2010-10-03,deputado estadual,2530,8,2134,396,2037,71,26,1915,122
4204152,2010,1,2010-10-03,deputado federal,2530,8,2134,396,1987,125,22,1899,88
4204152,2010,1,2010-10-03,governador,2530,8,2134,396,1951,79,104,1951,0
4204152,2010,1,2010-10-03,presidente,2530,8,2134,396,2008,53,73,2008,0
4204152,2010,1,2010-10-03,senador,2530,8,2134,396,3461,490,317,3461,0
4204178,2010,1,2010-10-03,deputado estadual,2920,13,2491,429,2328,121,42,2098,230
4204178,2010,1,2010-10-03,deputado federal,2920,13,2491,429,2308,150,33,2110,198
4204178,2010,1,2010-10-03,governador,2920,13,2491,429,2268,85,138,2268,0
4204178,2010,1,2010-10-03,presidente,2920,13,2491,429,2251,65,175,2251,0
4204178,2010,1,2010-10-03,senador,2920,13,2491,429,4258,357,367,4258,0
4204194,2010,1,2010-10-03,deputado estadual,2140,9,1942,198,1858,60,24,1734,124
4204194,2010,1,2010-10-03,deputado federal,2140,9,1942,198,1836,70,36,1747,89
4204194,2010,1,2010-10-03,governador,2140,9,1942,198,1791,63,88,1791,0
4204194,2010,1,2010-10-03,presidente,2140,9,1942,198,1811,51,80,1811,0
4204194,2010,1,2010-10-03,senador,2140,9,1942,198,3407,215,262,3407,0
4204202,2010,1,2010-10-03,deputado estadual,123955,355,108423,15532,102026,4130,2267,95346,6680
4204202,2010,1,2010-10-03,deputado federal,123955,355,108423,15532,102469,4186,1768,97300,5169
4204202,2010,1,2010-10-03,governador,123955,355,108423,15532,99894,3276,5253,99894,0
4204202,2010,1,2010-10-03,presidente,123955,355,108423,15532,102840,2164,3419,102840,0
4204202,2010,1,2010-10-03,senador,123955,355,108423,15532,192446,11784,12616,192446,0
4204251,2010,1,2010-10-03,deputado estadual,11774,37,10157,1617,9139,586,432,8527,612
4204251,2010,1,2010-10-03,deputado federal,11774,37,10157,1617,8887,772,498,8306,581
4204251,2010,1,2010-10-03,governador,11774,37,10157,1617,8918,473,766,8918,0
4204251,2010,1,2010-10-03,presidente,11774,37,10157,1617,9379,305,473,9379,0
4204251,2010,1,2010-10-03,senador,11774,37,10157,1617,15841,2163,2310,15841,0
4204301,2010,1,2010-10-03,deputado estadual,52553,185,44664,7889,42247,1564,853,39467,2780
4204301,2010,1,2010-10-03,deputado federal,52553,185,44664,7889,40153,3267,1244,37776,2377
4204301,2010,1,2010-10-03,governador,52553,185,44664,7889,39558,2381,2725,39558,0
4204301,2010,1,2010-10-03,presidente,52553,185,44664,7889,41634,1413,1617,41634,0
4204301,2010,1,2010-10-03,senador,52553,185,44664,7889,73271,8753,7304,73271,0
4204350,2010,1,2010-10-03,deputado estadual,3021,9,2789,232,2639,114,36,2483,156
4204350,2010,1,2010-10-03,deputado federal,3021,9,2789,232,2605,155,29,2463,142
4204350,2010,1,2010-10-03,governador,3021,9,2789,232,2559,123,107,2559,0
4204350,2010,1,2010-10-03,presidente,3021,9,2789,232,2624,77,88,2624,0
4204350,2010,1,2010-10-03,senador,3021,9,2789,232,4852,391,335,4852,0
4204400,2010,1,2010-10-03,deputado estadual,8007,32,7043,964,6524,358,161,6023,501
4204400,2010,1,2010-10-03,deputado federal,8007,32,7043,964,6516,393,134,6134,382
4204400,2010,1,2010-10-03,governador,8007,32,7043,964,6444,257,342,6444,0
4204400,2010,1,2010-10-03,presidente,8007,32,7043,964,6596,197,250,6596,0
4204400,2010,1,2010-10-03,senador,8007,32,7043,964,12035,1070,981,12035,0
4204459,2010,1,2010-10-03,deputado estadual,1937,7,1717,220,1618,78,21,1468,150
4204459,2010,1,2010-10-03,deputado federal,1937,7,1717,220,1605,87,25,1480,125
4204459,2010,1,2010-10-03,governador,1937,7,1717,220,1551,64,102,1551,0
4204459,2010,1,2010-10-03,presidente,1937,7,1717,220,1604,43,70,1604,0
4204459,2010,1,2010-10-03,senador,1937,7,1717,220,2961,218,255,2961,0
4204509,2010,1,2010-10-03,deputado estadual,10588,37,9276,1312,8314,599,363,7587,727
4204509,2010,1,2010-10-03,deputado federal,10588,37,9276,1312,8109,764,403,7457,652
4204509,2010,1,2010-10-03,governador,10588,37,9276,1312,8157,435,684,8157,0
4204509,2010,1,2010-10-03,presidente,10588,37,9276,1312,8582,254,440,8582,0
4204509,2010,1,2010-10-03,senador,10588,37,9276,1312,14967,1734,1851,14967,0
4204558,2010,1,2010-10-03,deputado estadual,11843,45,9851,1992,9076,513,262,8342,734
4204558,2010,1,2010-10-03,deputado federal,11843,45,9851,1992,8929,742,180,8228,701
4204558,2010,1,2010-10-03,governador,11843,45,9851,1992,8891,401,559,8891,0
4204558,2010,1,2010-10-03,presidente,11843,45,9851,1992,9092,278,481,9092,0
4204558,2010,1,2010-10-03,senador,11843,45,9851,1992,16116,1942,1644,16116,0
4204608,2010,1,2010-10-03,deputado estadual,137658,385,118843,18815,109762,5405,3676,101931,7831
4204608,2010,1,2010-10-03,deputado federal,137658,385,118843,18815,107777,7491,3575,100547,7230
4204608,2010,1,2010-10-03,governador,137658,385,118843,18815,104794,5172,8877,104794,0
4204608,2010,1,2010-10-03,presidente,137658,385,118843,18815,110975,3314,4554,110975,0
4204608,2010,1,2010-10-03,senador,137658,385,118843,18815,192782,22823,22081,192782,0
4204707,2010,1,2010-10-03,deputado estadual,8323,30,7292,1031,6873,269,150,6472,401
4204707,2010,1,2010-10-03,deputado federal,8323,30,7292,1031,6795,342,155,6494,301
4204707,2010,1,2010-10-03,governador,8323,30,7292,1031,6515,350,427,6515,0
4204707,2010,1,2010-10-03,presidente,8323,30,7292,1031,6754,228,310,6754,0
4204707,2010,1,2010-10-03,senador,8323,30,7292,1031,12614,1047,923,12614,0
4204756,2010,1,2010-10-03,deputado estadual,1499,5,1396,103,1327,45,24,1242,85
4204756,2010,1,2010-10-03,deputado federal,1499,5,1396,103,1336,46,14,1276,60
4204756,2010,1,2010-10-03,governador,1499,5,1396,103,1299,41,56,1299,0
4204756,2010,1,2010-10-03,presidente,1499,5,1396,103,1309,35,52,1309,0
4204756,2010,1,2010-10-03,senador,1499,5,1396,103,2528,121,143,2528,0
4204806,2010,1,2010-10-03,deputado estadual,29279,100,23478,5801,21840,1127,511,19859,1981
4204806,2010,1,2010-10-03,deputado federal,29279,100,23478,5801,21851,1192,435,20382,1469
4204806,2010,1,2010-10-03,governador,29279,100,23478,5801,21142,828,1508,21142,0
4204806,2010,1,2010-10-03,presidente,29279,100,23478,5801,21719,601,1158,21719,0
4204806,2010,1,2010-10-03,senador,29279,100,23478,5801,40014,3185,3757,40014,0
4204905,2010,1,2010-10-03,deputado estadual,6615,27,6027,588,5592,303,132,5203,389
4204905,2010,1,2010-10-03,deputado federal,6615,27,6027,588,5531,384,112,5159,372
4204905,2010,1,2010-10-03,governador,6615,27,6027,588,5440,276,311,5440,0
4204905,2010,1,2010-10-03,presidente,6615,27,6027,588,5649,174,204,5649,0
4204905,2010,1,2010-10-03,senador,6615,27,6027,588,10127,1099,828,10127,0
4205001,2010,1,2010-10-03,deputado estadual,10865,46,8947,1918,8354,427,166,7439,915
4205001,2010,1,2010-10-03,deputado federal,10865,46,8947,1918,8259,500,188,7494,765
4205001,2010,1,2010-10-03,governador,10865,46,8947,1918,7914,382,651,7914,0
4205001,2010,1,2010-10-03,presidente,10865,46,8947,1918,8289,218,440,8289,0
4205001,2010,1,2010-10-03,senador,10865,46,8947,1918,14581,1440,1873,14581,0
4205100,2010,1,2010-10-03,deputado estadual,2612,9,2368,244,2217,100,51,2047,170
4205100,2010,1,2010-10-03,deputado federal,2612,9,2368,244,2157,146,65,2026,131
4205100,2010,1,2010-10-03,governador,2612,9,2368,244,2151,100,117,2151,0
4205100,2010,1,2010-10-03,presidente,2612,9,2368,244,2226,58,84,2226,0
4205100,2010,1,2010-10-03,senador,2612,9,2368,244,3921,394,421,3921,0
4205159,2010,1,2010-10-03,deputado estadual,2576,10,2363,213,2220,94,49,2071,149
4205159,2010,1,2010-10-03,deputado federal,2576,10,2363,213,2134,163,66,2018,116
4205159,2010,1,2010-10-03,governador,2576,10,2363,213,2148,91,124,2148,0
4205159,2010,1,2010-10-03,presidente,2576,10,2363,213,2198,60,105,2198,0
4205159,2010,1,2010-10-03,senador,2576,10,2363,213,3989,375,362,3989,0
4205175,2010,1,2010-10-03,deputado estadual,2388,8,1902,486,1780,83,39,1640,140
4205175,2010,1,2010-10-03,deputado federal,2388,8,1902,486,1767,115,20,1641,126
4205175,2010,1,2010-10-03,governador,2388,8,1902,486,1737,77,88,1737,0
4205175,2010,1,2010-10-03,presidente,2388,8,1902,486,1775,42,85,1775,0
4205175,2010,1,2010-10-03,senador,2388,8,1902,486,3201,314,289,3201,0
4205191,2010,1,2010-10-03,deputado estadual,2476,8,2254,222,2140,80,34,2014,126
4205191,2010,1,2010-10-03,deputado federal,2476,8,2254,222,2086,139,29,1940,146
4205191,2010,1,2010-10-03,governador,2476,8,2254,222,2041,79,134,2041,0
4205191,2010,1,2010-10-03,presidente,2476,8,2254,222,2117,52,85,2117,0
4205191,2010,1,2010-10-03,senador,2476,8,2254,222,3813,401,294,3813,0
4205209,2010,1,2010-10-03,deputado estadual,3277,13,2988,289,2803,122,63,2075,728
4205209,2010,1,2010-10-03,deputado federal,3277,13,2988,289,2780,143,65,2576,204
4205209,2010,1,2010-10-03,governador,3277,13,2988,289,2754,89,145,2754,0
4205209,2010,1,2010-10-03,presidente,3277,13,2988,289,2764,78,146,2764,0
4205209,2010,1,2010-10-03,senador,3277,13,2988,289,5075,413,488,5075,0
4205308,2010,1,2010-10-03,deputado estadual,7927,27,6817,1110,6359,358,100,5733,626
4205308,2010,1,2010-10-03,deputado federal,7927,27,6817,1110,6342,400,75,5929,413
4205308,2010,1,2010-10-03,governador,7927,27,6817,1110,6258,264,295,6258,0
4205308,2010,1,2010-10-03,presidente,7927,27,6817,1110,6442,148,227,6442,0
4205308,2010,1,2010-10-03,senador,7927,27,6817,1110,11667,1045,922,11667,0
4205357,2010,1,2010-10-03,deputado estadual,1439,6,1250,189,1178,45,27,1079,99
4205357,2010,1,2010-10-03,deputado federal,1439,6,1250,189,1172,54,24,1094,78
4205357,2010,1,2010-10-03,governador,1439,6,1250,189,1111,63,76,1111,0
4205357,2010,1,2010-10-03,presidente,1439,6,1250,189,1166,27,57,1166,0
4205357,2010,1,2010-10-03,senador,1439,6,1250,189,2115,201,184,2115,0
4205407,2010,1,2010-10-03,deputado estadual,314719,849,264954,49765,229367,17184,18403,200033,29334
4205407,2010,1,2010-10-03,deputado federal,314719,849,264954,49765,225805,19719,19430,202580,23225
4205407,2010,1,2010-10-03,governador,314719,849,264954,49765,226446,9918,28590,226446,0
4205407,2010,1,2010-10-03,presidente,314719,849,264954,49765,244694,7041,13219,244694,0
4205407,2010,1,2010-10-03,senador,314719,849,264954,49765,379707,58081,92120,379707,0
4205431,2010,1,2010-10-03,deputado estadual,2088,8,1881,207,1760,96,25,1640,120
4205431,2010,1,2010-10-03,deputado federal,2088,8,1881,207,1750,108,23,1658,92
4205431,2010,1,2010-10-03,governador,2088,8,1881,207,1768,55,58,1768,0
4205431,2010,1,2010-10-03,presidente,2088,8,1881,207,1763,49,69,1763,0
4205431,2010,1,2010-10-03,senador,2088,8,1881,207,3329,239,194,3329,0
4205456,2010,1,2010-10-03,deputado estadual,16044,48,14495,1549,13797,471,227,12931,866
4205456,2010,1,2010-10-03,deputado federal,16044,48,14495,1549,13570,713,212,12796,774
4205456,2010,1,2010-10-03,governador,16044,48,14495,1549,13384,432,679,13384,0
4205456,2010,1,2010-10-03,presidente,16044,48,14495,1549,13620,334,541,13620,0
4205456,2010,1,2010-10-03,senador,16044,48,14495,1549,25248,2040,1702,25248,0
4205506,2010,1,2010-10-03,deputado estadual,26309,84,21176,5133,19129,1231,816,17235,1894
4205506,2010,1,2010-10-03,deputado federal,26309,84,21176,5133,18710,1902,564,17214,1496
4205506,2010,1,2010-10-03,governador,26309,84,21176,5133,18731,1066,1379,18731,0
4205506,2010,1,2010-10-03,presidente,26309,84,21176,5133,19530,680,966,19530,0
4205506,2010,1,2010-10-03,senador,26309,84,21176,5133,34301,4453,3598,34301,0
4205555,2010,1,2010-10-03,deputado estadual,2222,10,1805,417,1715,51,39,1590,125
4205555,2010,1,2010-10-03,deputado federal,2222,10,1805,417,1720,53,32,1616,104
4205555,2010,1,2010-10-03,governador,2222,10,1805,417,1660,39,106,1660,0
4205555,2010,1,2010-10-03,presidente,2222,10,1805,417,1686,27,92,1686,0
4205555,2010,1,2010-10-03,senador,2222,10,1805,417,3207,156,247,3207,0
4205605,2010,1,2010-10-03,deputado estadual,2927,12,2376,551,2217,108,51,2037,180
4205605,2010,1,2010-10-03,deputado federal,2927,12,2376,551,2181,145,50,2008,173
4205605,2010,1,2010-10-03,governador,2927,12,2376,551,2122,88,166,2122,0
4205605,2010,1,2010-10-03,presidente,2927,12,2376,551,2188,60,128,2188,0
4205605,2010,1,2010-10-03,senador,2927,12,2376,551,4028,341,383,4028,0
4205704,2010,1,2010-10-03,deputado estadual,13858,36,11616,2242,10545,691,380,8943,1602
4205704,2010,1,2010-10-03,deputado federal,13858,36,11616,2242,10574,727,315,9886,688
4205704,2010,1,2010-10-03,governador,13858,36,11616,2242,10329,520,767,10329,0
4205704,2010,1,2010-10-03,presidente,13858,36,11616,2242,10811,329,476,10811,0
4205704,2010,1,2010-10-03,senador,13858,36,11616,2242,18882,2429,1921,18882,0
4205803,2010,1,2010-10-03,deputado estadual,9746,29,8067,1679,7267,419,381,6632,635
4205803,2010,1,2010-10-03,deputado federal,9746,29,8067,1679,7287,584,196,6594,693
4205803,2010,1,2010-10-03,governador,9746,29,8067,1679,7148,374,545,7148,0
4205803,2010,1,2010-10-03,presidente,9746,29,8067,1679,7538,215,314,7538,0
4205803,2010,1,2010-10-03,senador,9746,29,8067,1679,13427,1360,1347,13427,0
4205902,2010,1,2010-10-03,deputado estadual,38129,117,33661,4468,30106,2137,1418,27913,2193
4205902,2010,1,2010-10-03,deputado federal,38129,117,33661,4468,29005,3077,1579,26893,2112
4205902,2010,1,2010-10-03,governador,38129,117,33661,4468,29380,1810,2471,29380,0
4205902,2010,1,2010-10-03,presidente,38129,117,33661,4468,31328,968,1365,31328,0
4205902,2010,1,2010-10-03,senador,38129,117,33661,4468,52132,7897,7293,52132,0
4206009,2010,1,2010-10-03,deputado estadual,11739,35,9981,1758,9153,517,311,8420,733
4206009,2010,1,2010-10-03,deputado federal,11739,35,9981,1758,8807,778,396,8124,683
4206009,2010,1,2010-10-03,governador,11739,35,9981,1758,8577,560,844,8577,0
4206009,2010,1,2010-10-03,presidente,11739,35,9981,1758,9151,337,493,9151,0
4206009,2010,1,2010-10-03,senador,11739,35,9981,1758,15667,2076,2219,15667,0
4206108,2010,1,2010-10-03,deputado estadual,5412,21,4950,462,4719,136,95,4515,204
4206108,2010,1,2010-10-03,deputado federal,5412,21,4950,462,4603,243,104,4382,221
4206108,2010,1,2010-10-03,governador,5412,21,4950,462,4454,221,275,4454,0
4206108,2010,1,2010-10-03,presidente,5412,21,4950,462,4609,132,209,4609,0
4206108,2010,1,2010-10-03,senador,5412,21,4950,462,8367,762,771,8367,0
4206207,2010,1,2010-10-03,deputado estadual,8034,28,7127,907,6801,201,125,6243,558
4206207,2010,1,2010-10-03,deputado federal,8034,28,7127,907,6709,281,137,6269,440
4206207,2010,1,2010-10-03,governador,8034,28,7127,907,6465,217,445,6465,0
4206207,2010,1,2010-10-03,presidente,8034,28,7127,907,6672,137,318,6672,0
4206207,2010,1,2010-10-03,senador,8034,28,7127,907,12116,931,1207,12116,0
4206306,2010,1,2010-10-03,deputado estadual,11968,34,10957,1011,9796,716,445,9120,676
4206306,2010,1,2010-10-03,deputado federal,11968,34,10957,1011,9300,1066,591,8640,660
4206306,2010,1,2010-10-03,governador,11968,34,10957,1011,9605,602,750,9605,0
4206306,2010,1,2010-10-03,presidente,11968,34,10957,1011,10073,380,504,10073,0
4206306,2010,1,2010-10-03,senador,11968,34,10957,1011,16946,2551,2417,16946,0
4206405,2010,1,2010-10-03,deputado estadual,8013,30,7337,676,6897,301,139,6437,460
4206405,2010,1,2010-10-03,deputado federal,8013,30,7337,676,6800,416,121,6432,368
4206405,2010,1,2010-10-03,governador,8013,30,7337,676,6706,307,324,6706,0
4206405,2010,1,2010-10-03,presidente,8013,30,7337,676,6883,219,235,6883,0
4206405,2010,1,2010-10-03,senador,8013,30,7337,676,12623,1114,937,12623,0
4206504,2010,1,2010-10-03,deputado estadual,23761,69,20768,2993,17679,1518,1571,16265,1414
4206504,2010,1,2010-10-03,deputado federal,23761,69,20768,2993,17815,2122,831,16318,1497
4206504,2010,1,2010-10-03,governador,23761,69,20768,2993,18345,1143,1280,18345,0
4206504,2010,1,2010-10-03,presidente,23761,69,20768,2993,19406,575,787,19406,0
4206504,2010,1,2010-10-03,senador,23761,69,20768,2993,33382,4460,3694,33382,0
4206603,2010,1,2010-10-03,deputado estadual,3755,14,3317,438,3081,175,61,2826,255
4206603,2010,1,2010-10-03,deputado federal,3755,14,3317,438,3069,187,61,2862,207
4206603,2010,1,2010-10-03,governador,3755,14,3317,438,3047,132,138,3047,0
4206603,2010,1,2010-10-03,presidente,3755,14,3317,438,3111,84,122,3111,0
4206603,2010,1,2010-10-03,senador,3755,14,3317,438,5529,627,478,5529,0
4206652,2010,1,2010-10-03,deputado estadual,4059,17,3690,369,3506,123,61,3215,291
4206652,2010,1,2010-10-03,deputado federal,4059,17,3690,369,3487,156,47,3222,265
4206652,2010,1,2010-10-03,governador,4059,17,3690,369,3353,141,196,3353,0
4206652,2010,1,2010-10-03,presidente,4059,17,3690,369,3439,90,161,3439,0
4206652,2010,1,2010-10-03,senador,4059,17,3690,369,6349,440,591,6349,0
4206702,2010,1,2010-10-03,deputado estadual,15958,56,13663,2295,12605,688,370,11286,1319
4206702,2010,1,2010-10-03,deputado federal,15958,56,13663,2295,12812,552,299,12044,768
4206702,2010,1,2010-10-03,governador,15958,56,13663,2295,12459,428,776,12459,0
4206702,2010,1,2010-10-03,presidente,15958,56,13663,2295,12845,329,489,12845,0
4206702,2010,1,2010-10-03,senador,15958,56,13663,2295,23292,2037,1997,23292,0
4206751,2010,1,2010-10-03,deputado estadual,1732,6,1594,138,1535,43,16,1428,107
4206751,2010,1,2010-10-03,deputado federal,1732,6,1594,138,1503,73,18,1432,71
4206751,2010,1,2010-10-03,governador,1732,6,1594,138,1490,44,60,1490,0
4206751,2010,1,2010-10-03,presidente,1732,6,1594,138,1492,38,64,1492,0
4206751,2010,1,2010-10-03,senador,1732,6,1594,138,2764,230,194,2764,0
4206801,2010,1,2010-10-03,deputado estadual,2696,14,2453,243,2305,100,48,2128,177
4206801,2010,1,2010-10-03,deputado federal,2696,14,2453,243,2269,129,55,2147,122
4206801,2010,1,2010-10-03,governador,2696,14,2453,243,2249,72,132,2249,0
4206801,2010,1,2010-10-03,presidente,2696,14,2453,243,2318,50,85,2318,0
4206801,2010,1,2010-10-03,senador,2696,14,2453,243,4170,383,353,4170,0
4206900,2010,1,2010-10-03,deputado estadual,13262,39,11252,2010,10237,657,358,9402,835
4206900,2010,1,2010-10-03,deputado federal,13262,39,11252,2010,9951,864,437,9347,604
4206900,2010,1,2010-10-03,governador,13262,39,11252,2010,9876,584,792,9876,0
4206900,2010,1,2010-10-03,presidente,13262,39,11252,2010,10310,352,590,10310,0
4206900,2010,1,2010-10-03,senador,13262,39,11252,2010,17921,2322,2261,17921,0
4207007,2010,1,2010-10-03,deputado estadual,42333,129,37121,5212,34670,1632,819,32173,2497
4207007,2010,1,2010-10-03,deputado federal,42333,129,37121,5212,33916,2447,758,31753,2163
4207007,2010,1,2010-10-03,governador,42333,129,37121,5212,33342,1547,2232,33342,0
4207007,2010,1,2010-10-03,presidente,42333,129,37121,5212,34498,1088,1535,34498,0
4207007,2010,1,2010-10-03,senador,42333,129,37121,5212,61933,6665,5644,61933,0
4207106,2010,1,2010-10-03,deputado estadual,9346,31,8048,1298,7180,557,311,6587,593
4207106,2010,1,2010-10-03,deputado federal,9346,31,8048,1298,6977,753,318,6469,508
4207106,2010,1,2010-10-03,governador,9346,31,8048,1298,7008,469,571,7008,0
4207106,2010,1,2010-10-03,presidente,9346,31,8048,1298,7399,267,382,7399,0
4207106,2010,1,2010-10-03,senador,9346,31,8048,1298,12528,1933,1635,12528,0
4207205,2010,1,2010-10-03,deputado estadual,9376,32,7979,1397,7420,366,193,6450,970
4207205,2010,1,2010-10-03,deputado federal,9376,32,7979,1397,7238,527,214,6669,569
4207205,2010,1,2010-10-03,governador,9376,32,7979,1397,6934,454,591,6934,0
4207205,2010,1,2010-10-03,presidente,9376,32,7979,1397,7240,268,471,7240,0
4207205,2010,1,2010-10-03,senador,9376,32,7979,1397,12100,2010,1848,12100,0
4207304,2010,1,2010-10-03,deputado estadual,31249,83,26129,5120,24220,1095,814,22138,2082
4207304,2010,1,2010-10-03,deputado federal,31249,83,26129,5120,23631,1638,860,21997,1634
4207304,2010,1,2010-10-03,governador,31249,83,26129,5120,23022,1154,1953,23022,0
4207304,2010,1,2010-10-03,presidente,31249,83,26129,5120,24364,642,1123,24364,0
4207304,2010,1,2010-10-03,senador,31249,83,26129,5120,42274,4817,5167,42274,0
4207403,2010,1,2010-10-03,deputado estadual,4187,13,3872,315,3600,196,76,3355,245
